,Time,Subcar_0,Subcar_1,Subcar_2,Subcar_3,Subcar_4,Subcar_5,Subcar_6,Subcar_7,Subcar_8,Subcar_9,Subcar_10,Subcar_11,Subcar_12,Subcar_13,Subcar_14,Subcar_15,Subcar_16,Subcar_17,Subcar_18,Subcar_19,Subcar_20,Subcar_21,Subcar_22,Subcar_23,Subcar_24,Subcar_25,Subcar_26,Subcar_27,Subcar_28,Subcar_29,Subcar_30,Subcar_31,Subcar_32,Subcar_33,Subcar_34,Subcar_35,Subcar_36Subcar_37,Subcar_38,Subcar_39,Subcar_40,Subcar_41,Subcar_42,Subcar_43,Subcar_44,Subcar_45,Subcar_46,Subcar_47,Subcar_48,Subcar_49,Subcar_50,Subcar_51,Subcar_52,Subcar_53,Subcar_54,Subcar_55,Subcar_56,Subcar_57,Subcar_58,Subcar_59,Subcar_60,Subcar_61
1840,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,512.0790955,524.8247326,524.0467536,511.8564252,491.7662046,493.9716591,475.7331185,485.7046428,474.2921041,499.001002,542.2628514,596.9396954,658.634952,702.1908572,746.1286752,770.4803696,795.2465027,808.6810249,849.4904355,870.5056002,902.8864823,950.2657523,953.1510898,972.3831549,970.6214504,992.5018892,997.4708016,997.3088789,6669.443305,1008.520203,1009.765319,1004.708913,995.1723469,991.5644205,994.7024681,985.0020305,958.8122861,928.0086206,899.6288123,878.4218804,870.6824909,844.428801,810.9870529,748.7269195,673.8738754,587.4504234,508.4338698,458.0622228,403.7140077,379.0118732,369.9256682,344.3312359,314.4980127,296.9663281,291.0755916,291.0755916,273.380687
1841,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,520.3383515,535.2121075,514.595958,523.5666147,492.8539337,506.2114183,493.4713771,484.8638984,506.9329344,525.4217354,594.2154491,621.0716545,682.2462898,735.4780758,752.3961722,792.720001,828.9656205,868.5395788,895.7728507,919.1327434,938.5691237,941.1014823,975.9082949,1012.605056,1004.578021,1007.095825,1013.805701,1050.180937,6669.443305,1031.996609,1023.084063,1011.387661,1025.65345,1008.228645,999.152641,964.3054495,958.4664835,944.9751319,939.4769822,907.423826,864.5206764,817.1805186,765.7950117,765.7950117,656.8485366,597.2679466,514.2548007,456.0800368,403.4699493,366.3836787,353.276096,342.1607809,299.2407058,296.8652893,298.7189314,311.2635539,264.4012103
1842,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,518.474686,519.015414,520.4584518,522.1848332,507.8710466,492.8934976,488.5294259,505.3810444,497.7429055,528.0274614,573.4744981,611.0229128,678.0538327,739.603272,788.7521791,817.2227359,846.2210113,849.4615942,888.0833294,924.5220387,939.1922061,987.4249339,995.8031934,1011.058851,1021.647689,1027.784024,1026.988802,1056.984863,6669.443305,1071.787759,1022.792745,1041.412982,1026.789657,1020.974534,1004.473992,1002.556732,982.6922204,967.5293277,939.762204,920.359169,882.8731506,858.1887904,821.4164595,754.8436924,657.4655885,596.5240984,530.8427262,484.8762729,469.8191141,405.6106507,377.4612563,370.4942645,403.6297809,336.3049212,289.8361606,276.1340254,238.2960344
1843,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,373.6642878,375.4051145,375.7685458,390.5124838,374.0855517,380.5259518,364.6381768,370.0608058,379.6063751,401.2144065,442.8238928,468.8848473,523.1529413,566.9744262,614.7137545,636.1171276,660.0439379,672.3154022,703.4891613,711.627009,742.0970287,745.8270577,761.6574033,779.1078231,766.6028959,780.6920007,774.209274,793.1305063,6669.443305,796.8268319,774.000646,784.5055768,774.1091654,788.1751074,773.450063,749.1895621,728.1016413,707.9159555,697.2209119,682.900432,664.4335934,637.6684091,602.8349691,574.4214481,514.5337695,462.6499757,394.9278415,338.33711,287.9600667,299.1320779,297.8590271,285.1596044,271.6652352,244.9510155,226.4972406,233.8054747,218.2406928
1844,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,373.4059453,399.0839511,394.2435795,403.1500961,378.8086588,384.5256818,361.8632338,387.7434719,391.0818329,421.7700795,471.0212309,506.6793858,564.065599,606.9761116,654.5364772,695.2416846,704.6453008,700.8230875,735.9653524,744.0228491,799.5279858,768.7138609,812.8253195,850.6003762,814.685829,857.5779848,843.1239529,856.2108385,6669.443305,858.0075757,823.786987,857.4432926,814.8797457,861.9286513,847.5435092,797.4440419,816.1813524,792.2329203,760.6023928,750.6084199,730.3348547,727.6132214,711.9641845,625.2239599,598.414572,512.7192214,443.3565157,384.1692335,332.5793138,331.7890896,317.9072192,306.1388574,308.5190432,276.8483339,307.2002604,273.7005663,248.1632527
1845,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,463.3713414,474.9821049,471.1539027,472.6880578,472.6404553,469.9382938,456.5084884,456.1688284,468.0267086,509.019646,545.9523789,614.8243652,674.4138195,729.8890327,762.194857,790.2537567,807.376616,820.009756,842.1074753,862.3786871,883.6764114,885.6618994,913.2896583,915.6838974,911.290294,905.9453626,896.731844,896.731844,6669.443305,890.2319922,862.415793,872.935851,861.4522622,876.1489599,847.1841594,824.3476208,820.3657721,798.0382196,762.8748259,750.8515166,723.4092894,692.9660886,658.4375445,623.6986452,559.4640292,496.847059,436.8626787,388.1352857,348.9928366,304.862264,320.6696119,289.9810339,289.9810339,246.7144098,254.3737408,217.3039346,225.3219918
1846,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,398.8984833,416.7397269,417.6122604,428.0852719,419.8690272,423.5008855,413.3098112,415.5815203,435.83942,461.2081959,506.764245,550.9237697,608.2080236,658.4132441,696.9949785,724.3983711,750.8242138,747.869641,784.8267325,783.2349584,822.9277003,823.2308303,849.5857814,868.2914257,867.2081642,867.7741642,875.0965661,898.4814967,6669.443305,934.2146434,880.0284086,905.6494907,892.1031331,912.3842392,903.1483821,882.4448991,894.8815564,879.5328305,855.7476263,854.0193206,834.9191578,822.0687319,807.4236806,744.0658573,694.2197059,609.7155074,548.1943086,500.3938449,460.1358495,420.1190308,425.4092148,398.6740523,398.2210441,386.7932264,382.3349317,378.0013227,367.360858
1847,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,443.2301885,444.3253313,432.3251091,437.8333016,442.648845,435.1367601,440.7323451,434.7746543,453.0176597,475.8487155,532.819857,588.1028822,634.3311438,679.0890958,719.4699438,719.4699438,766.4176407,777.7210297,794.8295415,822.9957473,840.2815005,863.4425285,883.2468511,907.4497231,899.4398257,916.2930754,920.3004944,914.4643241,6669.443305,938.6767282,955.2387136,958.3120577,953.9963312,961.1331854,970.2252316,952.0346632,953.952829,936.0908076,939.6025756,914.9185756,893.7253493,872.4047226,844.2493707,807.4187266,739.0324756,672.2982969,602.1195895,534.6943052,495.682358,467.9850425,465,465.188134,452.0398213,439.118435,421.9253488,416.3472109,413.23722
1848,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,416.6917326,432.5390156,434.4951093,434.5526435,431.4185902,432.4777451,435.2849641,438.0011416,442.3900993,472.1567536,521.5524902,578.5170698,631.5227629,682.1678679,717.1345759,740.5133355,757.4067599,766.1879665,787.6045962,805.2335065,823.3844788,842.4274449,873.533056,885.0050847,879.9210192,877.9094486,887.0456584,888.9190064,6669.443305,916.4900436,916.8582224,922.9972914,922.1241782,924.0487,927.9229494,894.0833294,915.8171215,902.6915309,892.2000897,879.7840644,857.7004139,842.7484797,823.2697006,781.4205014,717.2516992,642.3776148,573.5259366,520.9539327,476.4808496,454.3346784,451.2427285,451.2427285,438.2750278,429.2982646,428.6735355,425.0482326,398.2423885
1849,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,8741.921642,310.2031592,330.7204257,338.2898166,336.5427165,338.0236678,330.8005441,328.4021924,351.511024,371.0053908,418.6287138,436.4057745,489.3178926,535.0813022,551.0952731,562.0293587,576.8370654,600.246616,632.3962365,628.1178233,643.6808215,623.0770418,659.6392954,664.1272468,654.7251332,613.3261775,535.3027181,347.9727001,6669.443305,374.7332385,553.8275905,665.3675676,706.9915134,735.1442035,740.1310695,744.0840006,757.6734125,757.4463677,754.3029895,757.7552375,735.9028468,721.4298303,718.3905623,684.6342089,630.7535176,550.1563414,514.5726382,464.1745361,430.4439569,399.0250619,400.824151,386.4324003,386.1567039,385.9339322,379.3810749,354.1073284,327.3545479
1850,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,408.0159311,408.7272929,405.4281687,420.830132,418.8758766,418.3359894,410.9756684,421.9111281,431.7452953,445.7847014,501.3033014,553.2250898,600.553911,644.2359816,684.0643245,704.1491319,709.9323911,732.2199123,743.8259205,769.6297811,792.4291766,828.0157003,831.3904017,850.339344,865.9405291,870.4831991,886.0547387,877.2599387,6669.443305,899.8805476,916.5260498,916.6569696,923.7066634,937.8038174,944.970899,933.8591971,938.3970375,938.2542299,929.8585914,915.5200708,894.552961,860.6276779,846.5394261,827.394102,760.818638,692.8066108,611.6772025,611.6772025,518.3483385,494.5401905,488.6972478,476.4241807,462.4499973,465.5802831,455.5436313,477.2965535,456.5019168
1851,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,335.8392473,362.6789214,377.0968045,389.1542111,393.3573439,394.6770832,393.6495904,390.8657058,405.5046239,427.590926,463.4533418,507.4031927,554.3581875,598.0033445,634.6975658,662.3790456,677.4023915,689.492567,708.5146435,727.1897964,755.3595171,765.2777274,802.2250308,822.72778,838.1079883,852.9155879,869.9683902,880.8660511,6669.443305,935.0647036,932.9576625,958.6761706,978.1845429,993.805816,1006.910622,994.1735261,1019.902446,1020.029902,1014.481148,1012.010375,1006.524714,1003.347397,985.1537951,945.3766445,887.0276208,806.7298185,727.0832139,666.3392529,620.5562021,592.5706709,589.2707357,580.2016891,578.1219595,569.0035149,558.7289146,556.138472,549.2950027
1852,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,404.1410645,382.0641307,385.1298482,404.4613702,416.1201749,417.5284421,412.0291252,409.9268227,423.0933703,450.0099999,494.9201956,546.7650318,600.5938728,648.8451279,685.4166616,706.0063739,718.6410787,729.0816141,746.0891368,767.2352964,792.3951035,831.0385069,842.7965354,865.4987002,883.1449485,899.1134522,913.8692467,933.6792811,6669.443305,963.922196,976.2177011,999.1541423,1022.485208,1040.531114,1051.156506,1071.53768,1053.304324,1053.354641,1056.59311,1065.286816,1066.235434,1058.899901,1036.055983,991.6904759,930.7013484,853.1570782,774.44238,700.6860923,649.7584166,622.1133337,615.0447138,616.8832953,611.0662812,596.2625261,582.5813248,581.2882245,601.3651137
1853,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,312.0064102,299.4294575,295.979729,304.9540949,290.5064543,298.2364833,287.9756934,294.3280483,319.2647804,338.834768,373.5264382,388.0747351,442.7640455,484.0247928,492.7402967,501.283353,507.1341046,521.1420152,552.2264028,549.6271463,565.0849494,582.6705759,588.6229693,594.5771607,600.6163501,575.4059437,507.7647093,342.242604,6669.443305,374.2419004,572.5120086,690.8371733,729.8355979,792.455046,817.4460227,837.52791,855.0052631,871.7161235,876.3583742,898.042872,873.0269183,866.2822866,865.3438623,838.6495096,800.2080979,688.5644487,652.6285314,593.7844727,551.9800721,530.8003391,506.4721118,496.1390934,504.2539043,512.0439434,496.6135318,485.5357865,477.3782567
1854,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,396.1022595,387.448061,379.4443306,384.7557667,402.4487545,388.814866,389.1657744,391.8992217,421.6017078,435.7177986,477.4191031,525.467411,558.8604477,612.3952972,646.7209599,667.7918837,673.418889,686.9133861,695.1791136,713.8991525,749.0106808,776.2576892,803.358575,833.5478391,848.311853,860.1871889,889.4633213,924.0156925,6669.443305,965.9570384,995.2612722,1003.316999,1059.439946,1070.800168,1106.51028,1130.561807,1120.591362,1129.237796,1133.244016,1138.635148,1136.011003,1118.343418,1101.524852,1075.428287,997.2727811,941.8418126,861.3477811,785.4330016,684.6970133,670.4520863,637.5719567,646.2971453,696.5586838,638.4293226,635.8144383,647.2711951,620.3619911
1855,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,360.4996533,367.1852394,358.7450348,367.3962439,379.8117955,381.9319311,384.1666305,388.7840017,381.7551571,397.394011,446.4302857,500.3838527,548.831486,589.9567781,615.4932981,612.4908163,628.7972646,641.1271325,660.2317775,681.7756229,717.080888,729.412092,757.5889387,775.8356785,789.4460083,812.7299675,836.323502,853.0375138,6669.443305,885.4377448,921.7863093,941.1535475,951.7919941,978.8222515,1004.056771,1026.433144,1029.117097,1038.566801,1045.662469,1064.652525,1060.608316,1041.946256,1030.860805,990.8264227,914.5386815,840.626552,795.3219474,704.1768244,640.7160057,637.1349935,586.7750847,568.0184856,587.1848091,600.7012569,591.2740481,573.1265131,579.1200221
1856,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,390.6622582,397.7059215,384.4801685,400.8840231,399.4621384,402.8163353,398.3992972,392.9376541,410.4741161,425.1141023,469.0842142,513.6584468,513.6584468,588.9185003,609.0664988,631.3548923,638.4207077,640.4568682,648.4944102,663.6203734,689.4584832,707.800113,741.03981,764.3042588,778.420195,795.9327861,831.1245394,866.6792948,6669.443305,916.9307498,922.0439252,954.078089,977.8936547,1009.293317,1015.787872,1037.139335,1041.595891,1049.556573,1042.823571,1074.433804,1065.293387,1054.630267,1052.997626,995.4868156,928.6560181,844.4696561,775.1341819,701.4855665,642.0669747,609.0812754,609.9680319,605.7169306,588.2150967,585.4400055,561.7419336,553.5919075,556.162746
1857,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,390.7249672,392.7467377,400.9401452,407.5929342,411.8944039,396.0707008,393.6622918,386.4673337,392.4398043,418.8030563,463.7811984,504.8009509,547.0329058,574.7208018,589.2614021,603.2578222,609.1469445,627.3659219,631.6684257,649.2803709,662.0347423,701.4648958,704.716255,728.4023613,752.2659104,770.0448039,791.6564912,824.6332518,6669.443305,875.5780947,882.775736,908.6148799,937.0784386,956.8516081,970.4947192,999.8889938,1005.497389,1012.126474,1017.509214,1024.289998,1018.878305,1014.86945,1004.353026,955.8184974,885.9909706,794.1208976,717.805684,658.7268022,614.5860395,593.3843611,566.5933286,540.378571,540.3378573,540.0824011,523.5303239,523.2590181,517.880295
1858,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,391.0012788,420.7196216,416.8321005,414.7444997,403.1203294,383.172285,371.436401,378.524768,407.9215611,413.3231182,440.5008513,478.1223693,528.5385511,564.8805183,577.1949411,574.0601014,590.0135592,615.3763076,627.8662278,638.762084,636.9756667,680.8002644,691.035455,720.1840043,740.9089013,752.4267406,767.7707991,800.1481113,6669.443305,851.8198166,870.6233399,897.0395755,919.497689,940.2127419,955.8430834,982.0641527,987.9149761,1001.344097,1006.34189,1007.029791,1006.071568,995.1346643,977.2701776,939.2150978,873.1471812,792.467034,709.9478854,638.7526908,592.9426616,592.9426616,545.9029218,542.8609398,541.5311625,532.5607947,515.4813285,505.1989707,495.5522172
1859,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,379.4271999,362.6927074,359.6400979,363.1666284,344.4706083,338.7934474,312.525199,329.6558812,323.0681043,345.0289843,372.7143678,398.3214782,425.6806315,449.2593906,466.2756695,481.9813274,490.8869524,493.2798394,505.5620635,507.4879309,527.1479868,549.3286812,565.9054691,588.6560965,611.859461,625.3527005,652.6721995,698.5506424,6669.443305,746.97925,729.8931429,758.4365498,781.4940819,797.9887217,825.1721033,808.6933906,845.4513587,855.9263987,846.8653966,862.2041522,841.4285472,834.8652586,817.0250914,774.3545699,727.20011,669.0029895,578.3078765,534.1507278,463.3033563,480.0354154,436.4951317,437.5077142,444.3748418,437.9874427,418.8615523,403.9764845,415.3372124
1860,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,393.4513947,386.3392292,388.0270609,393.83753,396.6106403,390.8247689,381.4734591,388.2331774,376.175491,395.3150642,432.0705961,469.3591375,500.9121679,519.1627876,536.3254609,547.8101861,559.6007505,565.7225468,569.8455931,578.3329491,592.7469949,624.2339305,638.4958888,654.8358573,668.8714376,690.67648,718.5165273,740.8920299,6669.443305,777.581507,804.7092643,830.5769079,860.6886777,880.6565732,889.3964245,888.1919838,899.0734119,902.415647,902.7568886,888.4081269,876.6219253,866.8592735,858.8410796,828.6676053,771.7059025,693.6656255,617.4139616,557.9435455,512.0790955,485.1236956,458.6512837,453.7455234,452.8321985,447.825859,427.0281021,415.1734577,417.5799325
1861,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,400.4097901,413.0012107,424.3218118,428.4670349,429.3436852,412.0012136,409.8499726,410.182886,413.8067182,443.8975107,469.6690324,495.6006457,531.4329685,558.9651152,577.3326597,573.3628868,573.5642946,592.1655174,608.4973295,616.397599,632.8830856,642.3433661,681.575381,680.2183473,689.0718395,681.3435257,592.2710528,391.7984176,6669.443305,436.4676391,675.8461363,816.1335675,874.5427377,922.7269369,950.7986117,933.120571,998.7577284,1014.308139,1013.99211,1029.707726,995.3943942,969.4173508,972.0545252,922.6624518,846.2416912,764.2911749,685.1051014,616.8306088,568.1478681,519.8403601,534.5745972,526.8491245,506.1719076,495.1454332,476.6015107,448.2064257,425.1176308
1862,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,385.5230214,378.1137395,375.6660751,378.7901794,376.6072224,366.4423556,361.4249576,356.2485088,360.8794813,380.4536765,406.4443381,442.5403936,478.4140466,502.802148,522.0306504,528.8941293,526.6431429,534.2817609,538.4208391,550.9818509,570.646125,578.7745675,613.7336556,637.849512,657.6724109,682.4617205,702.1573898,726.4633508,6669.443305,772.2719728,783.6236342,804.1374261,819.6249142,845.3271556,851.9254662,859.2322154,873.1242752,866.9313698,877.4793445,869.5659837,858.6995982,852.4675947,812.6924387,779.0025674,722.1149493,647.5708455,592.3731932,525.2808772,487.4689734,480.1603899,448.1573384,450.7504853,436.5913421,422.834483,416.7793181,402.9404422,405.2085883
1863,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,8741.921642,349.0057306,355.347717,357.687014,346,340.9296115,325.2952505,320.2077451,321.1790778,339.0766875,363.7430412,385.7097354,407.2210702,439.8783923,462.4499973,471.2218161,480.7587753,503.954363,526.7760435,537.837336,570.8353528,575.3607564,622.2684308,627.1371461,631.0507111,616.9375981,541.1330705,358.108922,6669.443305,397.7562067,623.0866713,738.2039014,783.9145362,802.9271449,848.7920829,843.0539722,871.1119331,863.9172414,863.6121815,869.9942529,849.1277878,840.096423,824.3603581,796.0885629,724.9855171,670.4655099,592.2870925,534.7391888,488.3287827,452.447787,426.6907545,444.1463723,433.9135859,396.4290605,393.3675126,365.789557,344.2165016
1864,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,375.841722,381.4354467,392.0420896,399.8462204,390.3549667,382.2002093,375.9321747,367.7077644,374.0401048,403.744969,428.0525669,456.2565068,491.9075116,525.9087373,543.4850504,546.003663,550.6686844,565.0318575,596.5911498,599.9641656,629.5085385,641.7180066,662.721661,679.5483794,680.2367235,667.3866945,593.4012133,389.6074948,6669.443305,434.6699898,672.9635949,803.5676698,864.313022,921.4580837,937.9984009,927.1704266,981.3770937,967.4528412,990.1292845,989.5600032,980.7517525,965.2212182,959.0714259,916.651515,846.300774,756.0119047,688.4075828,616.1046989,559.0939098,543.8382112,527.3755777,509.3181717,512.6568053,499.0270534,489.8407905,471.7732506,454.4194098
1865,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,462.4197228,450.7083314,462.4478349,464.7235738,459.9521714,459.6542179,447.7153113,439.0410004,432.6580636,458.9259199,493.3497745,530.8568545,569.0035149,600.813615,621.9397077,633.0284354,651.4545264,667.9715563,688.8867832,707.1067812,728.4208948,779.7897152,792.1521319,830.9091406,857.9469681,892.4376729,919.0103373,948.2325664,6669.443305,1058.362887,1030.86032,1057.984877,1090.686481,1113.959604,1143.370456,1161.898877,1158.68762,1166.506751,1162.267181,1158.689777,1137.471318,1126.110563,1124.377606,1076.491059,1004.056771,917.1357588,840.9482743,742.8229937,657.2183808,648.949921,645.7778256,627.6025813,599.8441464,603.6795508,597.9832774,551.0299447,550.3326267
1866,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,338.2099939,343.1107693,352.455671,351.4384726,344.280409,339.1784191,321.9767072,324.04475,328.2072516,349.9614264,380.8254193,412.1468185,441.3456695,462.2218082,473.6285464,483.2276896,489.5681771,501.0808318,509.3250436,529.9669801,549.1029047,569.8929724,600.0816611,632.1218237,656.3230912,678.7768411,701.8411501,720.0277772,6669.443305,780.1877979,783.9808671,805.8591688,827.6454555,831.3759679,852.3174291,862.334042,866.0496522,876.7679282,874.400366,875.9138085,880.3891185,854.4782033,835.9575348,807.280001,736.761834,663.3204354,601.2819638,541.1922025,501.0159678,475.6311596,469.8350774,491.7570538,480.0770771,480.0770771,462.9438411,437.6528304,422.4807688
1867,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,405.3159262,387.5938596,382.800209,380.1539162,380.1539162,364.3967618,361.6517662,357.2786028,366.0054644,391.3681132,416.7421265,443.7623238,478.5248165,522.5064593,540.5515702,556.4476615,560.1731875,584.6888061,608.383103,623.5126302,647.2356603,668.0913111,692.7921766,702.0064102,710.1443515,696.3942849,608.1266315,409,6669.443305,453.0485625,692.2087835,838.208208,903.4832594,945.5183763,965.179776,964.1996681,1007.659665,1005.179586,1005.692796,1033.465045,1015.443253,999.9489987,979.60196,957.3264856,863.3064346,784.3086127,719.8027508,674.0066765,616.7017107,569.6121487,560.289211,538.9109388,542.2185906,548.6073277,535.1784749,529.8226118,525.2808772
1868,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,295.6552046,326.4429506,329.6073422,343.4210244,334.264865,323.9753077,306.3657944,309.4834406,313.6431093,337.0281887,372.2163349,413.23722,443.2335727,485.9814811,513.9659522,543.530128,551.4961469,575.8550165,595.9706369,625.3079241,655.5562524,696.7589253,719.1362875,745.0865722,770.5381237,798.2831578,822.8760539,838.0721926,6669.443305,868.9948216,924.0822474,937.8448699,968.186449,997.0566684,1004,995.968875,1027.001947,1015.414201,1026.859289,1012.245524,972.0082304,959.5462469,975.3466051,911.0087815,817.2796339,761.212848,697.7571211,641.3836605,631.1806398,563.0932427,493.1865773,511.0714236,564.8017351,557.108607,512.0595668,518.3676302,516.7097831
1869,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,326.1180768,333.9476007,331.549393,322.4158805,321.5042768,320.413795,322.076078,320.1562119,341.1407334,365.5311204,390.7172891,425.6594883,461.2352979,494.7019305,530.6486597,556.167241,579.5731188,601.1871589,619.9556436,643.6536336,666.6310824,689.0021771,721.7118539,744.5817618,772.4590604,795.0459106,821.0730784,843.3563897,6669.443305,892.1081773,906.3536837,923.5328906,939.851584,960.0900999,987.4867088,1002.423064,1010.533522,1007.253692,989.6145714,974.2053172,963.1017599,955.6871873,941.9771759,926.3109629,903.0376515,841.5426311,765.689232,693.6634631,631.7610308,543.5310479,551.0716832,559.4157667,559.5230111,553.675898,551.1342849,553.7300786,531.357695
1870,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,280.1785145,267.8544381,265.1358143,265.2432846,273.7608445,276.1322147,270.6676929,284.4872581,282.6039632,300.1666204,336.251394,368.4358832,414.0108694,454.0594675,473.1870666,495.1009998,517.2320562,536.7951192,572.6368832,593.8560432,616.9489444,654.0772126,667.4443797,692.8953745,722.3247192,743.9623646,760.7325417,790.5770045,6669.443305,849.6964164,841.2431278,872.2304741,896.5740349,916.7578743,924.0487,936.2825428,935.7911092,939.2470389,946.9070704,947.7388881,935.7740112,928.4336271,906.3139633,867.0098039,811.5491359,727.9629111,665.2766342,605.9768972,556.4395744,547.5801311,518.9547186,517.2281895,522.8049349,504.8455209,492.4682731,483.3394252,472.4510557
1871,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,296.5029511,303.8173794,299.6030707,313.3368794,301.5725452,306.3608983,295.0067796,294.5318319,316.622804,326.3816784,377.033155,397.2769815,444.010135,487.8780585,520.1163331,535.9636182,567.4090235,597.6596021,624.6350935,658.0615473,677.4023915,708.8899774,739.1955086,772.6901061,799.4710751,818.5578782,846.31259,878.4059426,6669.443305,923.6124728,921.7835972,946.2372853,964.3407074,988.0182185,1005.883691,988.7901699,1012.273184,1013.40071,1005.28205,1014.996059,991.4660862,995.9528101,974.8948661,929.5525805,857.7004139,790.0139239,713.0841465,652.5526799,597.2143669,578.0657402,555.8282109,547.0329058,549.8454328,533.970973,523.4080626,501.232481,498.9799595
1872,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,201.5564437,211.6246677,231.682973,232.4994624,237.4742091,248.6382915,244.043029,246.4163144,263.0076045,272.1249713,309.4834406,336.4401878,367.3486083,408.832484,432.9364849,446.6866911,468.0096153,465.5802831,499.7299271,515.2678915,564.6733569,556.2490449,622.6564061,624.3820946,629.0127185,628.6215077,565.4042801,365.8469625,6669.443305,421.1709867,655.5707437,798.045738,861.3071461,923.6541561,966.3627683,961.3376098,1025.269233,1023.743132,1052.437647,1083.701066,1080.740487,1069.892051,1083.463428,1047.0234,979.358974,893.3023005,822.8268348,752.5031561,699.8121176,685.8250506,672.2685475,651.9118039,646.4688701,648.5869256,647.299776,625.1351854,599.0300493
1873,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,237.6825614,220.9524836,210.4305111,209.153054,210.2022835,210.2308255,216.1712284,219.8044586,237.4973684,258.2130903,281.8244134,302.0761493,336.787767,362.1077188,378.4283287,386.1217425,397.5738925,421.8447582,442.0520331,463.3033563,484.690623,500.09999,542.1189906,559.1511424,576.7850553,579.9051647,502.7295496,338.0236678,6669.443305,388.9382984,606.9308033,747.5894595,813.2976085,868.2315359,913.019715,928.7507739,962.0519736,992.7461911,1018.551913,1038.597612,1041.622292,1045.564441,1043.450047,1018.134078,959.252313,878.9817973,804.5551566,739.3977279,695.0007194,664.3410269,667.2788023,658.484624,651.9394144,647.8348555,631.5892653,610.3449844,584
1874,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,193.0025907,179.7442628,187.3872995,208.0216335,193.8298223,210.2974084,197.4968354,216.8893727,213.8457388,226.296266,251.5094432,272.0165436,298.3035367,322.5678223,349.084517,349.084517,392.2269751,377.7644769,418.4172559,413.5625708,445.8990917,485.1989283,508.9567762,534.6026562,550.2326781,585.4912467,625.991214,662.1933252,6669.443305,711.7843775,722.056092,762.8708934,786.1329404,816.4729022,840.937572,861.8224875,867.452016,899.4420493,898.8882022,920.3586258,928.3296828,930.8281259,935.8472098,881.6450533,850.3834429,768.0950462,719.2009455,649.3396646,605.406475,592.1123204,573.3907917,570.8537466,559.9151721,578.544726,559.4506234,538.4161959,541.447135
1875,1641599262,5499.938181,7461.867126,6230.129694,8741.921642,269.7424698,245.7986981,221.4520264,239.4702487,244.7243347,245.3263133,233.4523506,254.0649523,276.1756687,281.7108447,307.9366818,350.6180258,373.9906416,386.337935,397.4984277,405.7831933,407.7106817,435.0356307,465.0215049,476.0042017,492.354547,528.5234148,542.9005434,563.9476926,608.9219983,633.5692543,655.9268252,664.9007445,6669.443305,729.1453902,747.5673883,785.5189368,815.5415379,836.8542286,862.6059355,888.8835694,897.8914188,912.3360127,937.0341509,948.7043797,948.8103077,947.9957806,935.9813032,906.1236119,848.6436237,789.2705493,722.77244,667.1708927,618.5474921,590.5294235,575.9105833,574.0426813,570.0280695,560.7575234,546.8500709,537.1824643,532.0761224
