time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1641612952.124833,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,593.4146947961434,613.2283424630665,634.7479814855657,634.7479814855657,611.9256490783828,607.1194281193775,597.2101807571603,597.2152040931309,602.329643965827,629.610991009528,684.1089094581359,727.6434566461792,787.034942045142,842.744326590218,849.0848014185626,837.7517532061631,827.9643712141242,821.1607637971995,812.1994828858241,791.0379257658889,769.6297811285631,763.625562694178,724.2720483354303,691.2770790356063,657.9247677356432,602.429248957917,506.62214716689994,313.639920928443,6669.443305104257,329.56486463213884,477.0041928536897,537.9042665753824,565.795899596312,569.8885856024842,570.6356105256664,578.247351917845,559.0169943749474,559.6114723627456,555.0,551.3347440530117,534.2593003402,527.0939195247845,518.2673055480154,512.4392646938757,472.66161257288496,424.70813507631334,391.58268603195415,353.5533905932738,333.58806933102386,332.0316249997882,320.3997503120126,325.44277530773365,327.9054741842533,345.0985366529392,337.42702914852566,332.74164151785993,330.2196238868914,0.0,0.0,0.0
1641612952.613323,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,735.196572353272,753.5947186651456,774.5463188215408,772.53478886067,744.9194587336272,730.9856359737857,716.7098436605988,717.3262855911527,710.9184200736397,752.3948431508552,804.8378718723418,881.5945780232544,943.2078243950269,998.2785182502927,994.4908244926144,959.3273685244261,950.6171679493275,960.3134904811033,937.7638295434517,924.5333958273222,881.8304825758747,858.9045348582112,828.6470901415149,792.5351727210598,768.0162758692031,690.2934158747279,578.3121994217311,359.6804137008297,6669.443305104257,376.03324321128844,562.285514663147,626.0990336999411,671.0476883202862,677.6938836967618,678.3782130935515,694.2081820318743,687.835009286384,697.0365844057254,703.8614920564983,705.0397151934067,684.2550694002931,679.1538853603063,680.3249223716562,682.2792683351884,641.2643760571766,580.073271233902,547.3024757846432,495.00707065657156,466.43863476345956,462.9049578477206,446.21295364433337,474.3047543510396,464.2843956025229,484.4512359360847,483.37252714650634,480.02083288124066,481.50285565092963,0.0,0.0,0.0
1641612952.64906,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,640.0703086380433,641.346240341362,645.9883899885508,639.5154415649398,618.9450702606815,595.3091633764761,584.2884561584286,595.3855893452578,574.222953215909,602.4699162613848,651.3386216093745,698.5957343127712,742.5106059848573,788.6317264731365,781.0640178628125,756.5348637042447,744.2647378453449,740.8353393298676,716.232504149316,699.8178334395316,661.4468988512986,657.4191965557441,617.635815023708,585.702996406882,558.1487256995217,498.0532100087299,416.3460099484562,252.7231687044146,6669.443305104257,265.409118155349,377.19093308296794,419.99047608249407,445.8261993198695,446.1714916934967,446.1714916934967,448.23208274285764,432.67770915544054,445.896849058165,441.0759571774458,446.94183066703437,433.280509600882,433.5539182154856,433.110840316887,444.091206848323,419.2040076144311,382.7584094438684,361.4747570716384,332.26645933647893,316.07752213657966,319.06112267087633,311.3278015211619,321.8850726579286,328.3245345690754,338.8244383157744,344.2920272094607,361.9350770511198,388.8817300928394,0.0,0.0,0.0
1641612953.149254,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,576.459885855035,624.3668793265703,663.9954819123395,660.36656487136,631.4712978433778,620.008064463681,613.5552134893811,615.4185567562942,613.3261774944879,648.8343394118409,690.1275244474748,748.0969188547698,805.0006211177728,846.3196795537724,859.7406585709437,828.6084720783393,813.5084510931647,807.7183915202129,779.7980507798156,772.9482518254375,741.0533044255319,716.2995183580679,694.7380801424375,646.0913248140699,619.5562928419015,570.2841397058137,469.834013242975,290.80061898145954,6669.443305104257,296.4321170183825,430.84684053617013,489.2320512803714,506.06323715519983,508.97740617830965,517.6118236671183,518.8959433258271,511.53299013846606,518.6260695337248,515.1164916793093,526.5738314804487,528.4439421547,538.5629025471397,558.8148172695495,563.3551277835323,548.2928049865327,512.0205074018032,487.8216887347261,465.7778440415559,447.3030292765744,460.4921280543241,463.15872009495837,479.8426825533552,499.9169931098562,532.024435529046,535.082236670215,492.75754687269887,442.2329702769797,0.0,0.0,0.0
1641612954.158976,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,672.8097799526996,673.8018996708157,686.9184813353037,683.4105647412835,678.4283307763613,662.5986718972504,667.2548238866468,662.0430499597439,667.1086867969866,699.777821883489,762.8191135518302,828.5897658069402,880.478279118798,942.9766699128882,951.614417713393,942.555038180795,925.4280090855258,926.7664214892553,898.0200443197245,895.7728506714188,865.864885533534,856.8482946239667,828.5728694568752,789.1324350196234,753.7433250119035,686.6738672761619,571.1891105404584,347.2074307960589,6669.443305104257,366.61969396092184,554.9720713693617,626.422381464775,651.3524391602444,669.3616361877935,675.9267711816126,696.282988446508,678.3457820315535,687.8408246098802,688.7742736194493,700.9514961821538,695.9346233663044,702.7289662451662,694.5048595942292,697.5528653801086,641.0304204950028,602.2889671909987,544.0082719959321,502.4868157474383,469.22063040748753,468.21042278018547,457.45819481128547,460.6365161382671,457.73900860643283,451.0543204537564,437.7853355241585,446.7057196857905,462.3905275846381,0.0,0.0,0.0
1641612955.187707,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,661.8798984710141,678.5985558487433,702.5581826439715,702.6378868236469,687.3790802752146,681.4169061595111,670.7726887701973,673.9094894716945,676.5478549223255,727.3740440791106,781.3609921156801,850.0782316940013,909.4641279346866,975.5665020899395,988.7729769770208,970.2788259052137,954.2965995957442,953.6173236681473,919.602631575182,907.4497231251988,879.3417993021826,854.5232588993701,817.6411193182496,784.230195797127,741.3568641349455,678.126831794761,570.4910165813305,350.64654568382673,6669.443305104257,368.28250026304534,547.0740352091296,611.007364931062,646.0495337046533,657.90044839626,663.5849606493505,676.804994071409,669.6752944524682,673.4901632540746,670.2313033572813,677.152863096657,664.0549676043393,668.137710356181,655.3716502870718,648.0123455614098,591.1514188429222,540.6782777216041,490.45285196438607,448.0903926664797,407.6039744654117,395.5451933723882,387.86595622714816,388.85472865840273,388.85472865840273,385.6475074468912,365.15339242570377,363.7938976948349,367.14710948065493,0.0,0.0,0.0
1641612956.192784,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,564.0469838586143,597.9832773581549,630.3625940678904,637.1342087817919,620.583596302706,618.1237740129399,616.0275967844298,612.765860667841,615.0073170296431,661.762041824703,708.4970006993678,777.0624170554127,829.4003858209858,893.20210478928,911.1860402793712,900.1088823025801,889.4745639983191,894.4271909999159,871.4499411899687,867.9729258450404,847.8944509784222,835.2897700798209,810.2993274093222,782.0927055023592,746.8975833405809,684.1125638372679,578.5084269049155,356.0056179332006,6669.443305104257,377.1710487298833,564.1453713361477,631.2685640834652,662.5073584497005,681.3530655981523,690.1572284631959,703.4408290680888,695.5889590843144,702.3795270364876,701.6359454874016,709.3835351909431,702.3688489675493,707.1612263126423,708.0713240910127,693.6000288350629,637.5201957585343,585.2264518970413,538.1458909998291,492.93102965830826,455.7477372406801,444.190274544592,433.27820162108316,431.59240030380516,427.8247304679803,422.0189569201839,417.9246343540902,389.30707674020005,367.40440933663274,0.0,0.0,0.0
1641612957.207966,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,752.4526563179905,797.6471651049729,838.7067425506963,839.9648802182148,800.7309161010332,791.2736568343471,761.1734362154265,757.6258971286554,746.0147451625872,792.0050504889473,847.3352347211817,905.3452380169678,963.4028233298883,1020.2009605955093,1020.8241768296831,981.3185007937026,972.5024421563166,942.3640485502405,912.6061582084574,881.2048569997785,852.6851705055037,825.7875029328065,789.6967772506102,753.8016980612341,710.4400045042509,644.1117915393258,539.8786900776877,330.1060435678208,6669.443305104257,345.0710071854777,492.6662156064692,555.5897767237983,567.387874385768,569.8429608234185,571.7359530412618,576.5223326116691,562.6162102179425,566.5633239100463,562.8507795144287,571.1260806511991,564.5600056681309,579.5239425597531,589.0713029846218,595.6190057410861,566.6012707363088,518.4640778298917,500.1529765981604,474.8020640224724,446.5254751971045,453.15449903978663,455.94078562901126,471.07111989592397,485.2071722470722,506.96055073348657,505.14255413694855,470.87684164757985,430.81550575623436,0.0,0.0,0.0
1641612958.231713,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,368.62040095469484,398.8144932170846,429.23653153011105,429.84764742871397,415.23246501207007,415.21681083501426,406.2339227587967,406.3065345278119,411.42800099166806,443.3260651033278,478.57810229888287,523.7193905136605,557.0969394997607,603.8360704694611,617.9482178953185,613.7564663610478,611.7360541933098,604.4245196879425,596.5115254544543,587.6495554324873,581.6330458287252,574.9330395793932,562.6944108483751,544.2104372391253,513.6535797597443,475.40824561633343,408.1041533726409,255.12545933324648,6669.443305104257,270.44038160008574,396.7026594314689,456.64209179618996,476.20268793865495,488.20077836890016,495.8275910031631,504.8336359633736,502.20712858341625,503.1262267065791,496.99195164509456,504.43334544813746,504.6236221185053,506.5816814690401,507.28492979784056,497.6876530515902,459.6194077712559,427.2072096769904,392.84093473058533,360.04721912549195,337.0726924566866,336.9658736430145,334.11375308418536,341.77477964296895,344.6926166891307,351.0697936308392,347.4953237095429,347.4953237095429,289.5582842883277,0.0,0.0,0.0
1641612959.256675,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,639.3066556825448,651.4176847461235,670.0604450346252,659.6377793910837,652.0897177536232,627.0901051683084,628.339080433487,634.1545552938968,632.7874840734447,663.0369522130724,729.9547931207795,793.1538312332608,851.4135305478766,922.2201472533551,920.7225423546445,902.2222564313075,892.7003976699013,912.01425427457,898.1252696589713,889.2783591204725,846.4567325032036,843.4453153583818,816.5127065759601,786.1513849126006,769.1014237407184,695.8290019825273,590.9890015897081,368.38295291720544,6669.443305104257,391.9438735329333,587.5678684203212,651.0069124056979,708.3163135210144,710.0007042250029,725.6721022610694,740.3249286630837,737.4944067584513,746.4643327045171,758.7838954537715,758.3046881036672,741.1565286766352,738.7184849453816,731.1607210456535,735.2584579588323,680.1543942370732,619.4198898969906,567.5077091987386,525.9096880644053,489.17277111466456,485.77360982251804,474.6409169045585,482.57849102503525,476.68123520860354,488.5949242470699,479.8541445064323,476.2541338403269,478.31474992937444,0.0,0.0,0.0
1641612960.283532,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,522.4643528509864,557.2153982079103,587.6818867380549,588.8777462258189,567.3182528352141,558.2839779180484,546.4695782932478,550.0736314349198,541.9197357542905,582.4448471743913,624.2635661321266,660.7344398470539,715.7932662438227,765.1888655750291,767.7297701665606,748.537908191696,735.1442035410467,732.4513635730361,712.9039205951949,699.2803443541081,666.609330867788,654.0030580968257,626.1629180971994,595.3553560689616,572.0847839262988,524.6074723066762,437.04919631547205,276.00724628168734,6669.443305104257,286.44720281406137,411.7001335924,465.5426940679018,496.1663027655143,502.2718387486999,504.45713395689035,517.0705947933996,508.9449872039217,524.0047709706467,528.1855734493323,536.2574008813305,529.0793891279455,538.6993595689529,541.3252257192528,539.3931775616003,513.5065724993206,463.62269142051275,442.6386788341028,415.74030355499576,392.17343102255154,394.06852196033117,376.18346587802074,384.1106611381673,389.85253622363416,416.83210049131293,408.93153461184676,378.1917503066401,340.4849482723135,0.0,0.0,0.0
1641612960.307014,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,601.5022859474434,597.0334998976188,600.0208329716561,612.2458656454937,593.7785782596068,589.1638142316617,565.3963211765708,575.253857005757,561.6582590864306,596.0134226676442,654.8236403796063,697.0659940063064,738.6000270782556,790.1961781734964,796.631031281107,777.8393150259249,773.3724846411333,744.7986305035745,726.6615443244538,707.9562133352599,704.5516304714652,679.7955575024008,658.902875999187,633.8532953294476,586.8398418648823,551.4145446032413,457.58059399410723,286.9181067831028,6669.443305104257,306.86316168611705,448.4919174299577,509.8431131240276,524.7856705360771,558.7101216194316,570.5436004373373,561.1220901016106,587.1149802210807,575.9210015271192,581.4851674806504,592.5622330186088,603.9279758381789,610.5735008989499,618.2661239304641,593.2436261773067,571.1357106677887,529.0604880351584,491.4234426642669,450.3443127208336,424.05777908204914,432.6661530556787,425.9589182069088,430.35334319603004,437.2470697443266,445.9293666041742,446.65534811530017,458.29793802721827,481.00935541837435,0.0,0.0,0.0
1641612960.308032,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,587.4393585724403,587.4393585724403,592.651668351655,591.3307027374784,573.0270499723377,570.419144138764,558.1979935470926,566.6198019836581,553.0027124707436,584.1857581283542,624.6767163901661,683.1954332400064,731.4540313649245,771.5497391613842,766.6818114446174,749.1928990587137,736.3674354559686,734.0878693998424,709.3553411372892,705.1482113711982,686.5311354920474,672.3243264972642,640.7261505510759,610.1229384312641,584.705908983311,531.9069467491471,447.78566301300896,275.30528509274933,6669.443305104257,291.0755915565577,437.7990406567835,498.1284974783113,525.5872905617106,544.2977126536542,558.5015666943111,565.305227288763,573.2032798231357,578.7892535284324,579.1277924603515,595.1890455981192,593.9781140749211,596.8927876930663,607.4248924764279,609.1346320806264,567.5632123385025,533.2851019857952,495.24539371911374,455.72798904609755,434.0702708087712,433.3739724533535,430.2673587433748,435.9908255915484,441.3796551722791,449.44410108488466,452.04977602029624,455.82672146332095,468.53388351324173,0.0,0.0,0.0
1641612960.341241,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,669.4131758488176,654.7136778775895,654.5991139621257,651.8051856191388,628.7972646250936,617.0656367032602,609.7622487494614,620.0556426644306,619.4586346157425,653.153886920992,703.9730108462966,741.037785811223,800.5623023850173,857.4672005388894,868.1301745706113,833.1170385966188,827.0822208220898,823.2630199395574,796.3541925550464,781.0486540542785,745.4891011946453,733.203927976385,708.3501958777169,679.8955802180215,645.526916557319,581.4163740384338,494.8706901807784,312.06569821112987,6669.443305104257,330.62667768950524,483.55868309854594,559.2897281373939,593.2832375855565,610.0819617067857,622.7816631854216,651.7860078277225,647.707495710834,661.9131362950882,670.374522188903,688.1751230609837,683.825270080011,709.4237097813972,715.2936459944266,720.9056803771211,682.481501580812,618.2313482831488,586.3147618813636,554.2364116512015,528.7958017987662,509.9343094948603,512.7192214068046,518.7031906591668,527.3111036191065,540.2758554664459,543.9604765054168,557.0385983035646,580.387801388003,0.0,0.0,0.0
1641612960.361302,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,609.0664988324346,611.0990099811977,619.5046408220038,626.747955720639,604.12581471081,595.5342139625565,582.715196300903,599.1635836731067,590.4726920019249,625.352700481896,681.1549016193013,723.6000276395794,778.5692005210584,836.6803451737109,840.6093028274194,825.6512580987205,808.0099009294379,795.4879005993743,777.6072273326682,758.5545464895719,734.3629892634841,716.9825660363019,681.2297703418429,654.4325786511548,621.9011175420093,569.6463815385822,478.92588153074377,300.4080558174165,6669.443305104257,319.41978648793815,467.38955914739904,536.0457070064082,565.8595232034183,585.8438358470626,595.0840276801251,609.6564606399246,612.4050946881484,630.7535176279241,636.5170853951997,659.7310057894808,657.8001216175016,673.5517797467393,684.0796737222938,682.619952828805,644.3454042669972,593.1222470958243,563.9370532249145,525.487392807858,500.371861718862,497.03118614429013,492.4642118976769,497.94075952868127,504.0882859182506,526.5026115794678,524.9619033796642,523.5666146728609,528.6984017377015,0.0,0.0,0.0
1641612961.0717,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,598.652653882032,636.121057661197,669.8992461557185,677.5913222584835,657.6093065034892,655.6561598887026,641.1021759438975,649.6906956390864,637.630770901154,671.5631020239275,721.7340230306453,790.7717749135967,839.5862076046748,890.8445431162498,897.5661535508121,869.5021564090569,857.168594851678,844.9627210711725,821.5406258974659,801.2646254515421,784.866867691585,767.972004698088,731.7820713846438,696.0,653.9296598258868,608.2968025561206,513.5133883356889,314.92538798896476,6669.443305104257,331.6926287996162,498.84366288447524,567.5852358897296,595.4435321674088,623.6938351467008,635.2550668825869,647.6001852995412,653.743833622926,649.7815017373148,663.6414694697733,678.4983419287037,678.2484795412372,684.4852080213275,688.4104880084266,677.7735610069192,632.5820104935011,583.5074978095826,529.7858057743714,482.6727669964404,441.9094929960206,437.2241987813575,432.53901558125364,427.5160815688692,416.96522636785915,411.6661268552466,393.7943625802685,351.1182137115647,303.2111475523286,0.0,0.0,0.0
1641612961.309189,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,957.4701039719204,958.4951747400714,960.402519780118,935.4367963684131,912.7157279240892,876.9606604631704,861.3808681413815,838.6286424872453,851.5327357183634,890.996071820746,932.4859248267504,1018.1419350954955,1058.7242322720303,1109.3227663759542,1119.2006075766758,1114.724181131817,1071.5507454152603,1024.1215748142406,988.7062253268157,955.4710879979572,914.8819595991605,864.8375570013134,877.4348978699218,837.4276088116512,781.9936061119681,765.8511604744097,741.7277128434665,719.7388415251743,6669.443305104257,669.5446213658952,650.2314972377145,638.9280084641774,620.7157159279923,623.3859157857194,623.7707912366529,586.2371533773683,631.6304299192685,621.6124194383507,623.5030072100695,637.0384603773936,653.4164062831603,651.5765496087164,670.3610967232511,658.0615472735054,606.1130257633472,549.1684623137057,476.743117412302,425.9776989467876,384.9584393152071,378.65287533570904,383.3914448706439,368.7817782917155,336.0148806228677,323.1361941968123,304.19894805866767,278.88707392061036,247.92337525937324,0.0,0.0,0.0
1641612962.32785,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,796.949810213918,802.3876868447072,833.1446453047633,820.7953459907043,853.4805211602664,844.5762250975338,832.7808835462063,808.8442371680718,803.6877503110272,851.6037811095016,918.6539065393453,995.241679191542,1057.92863653462,1130.0800856576493,1169.94786208617,1160.8083390465456,1154.5358374688938,1115.0071748648077,1105.27145986857,1087.1177489122326,1048.2847895490995,1013.165336951477,1003.9163311750636,975.8755043549356,935.2523723573225,889.5571932146916,852.6623012658646,868.0696976625783,6669.443305104257,797.950499717871,751.3487871820917,740.6247362868729,726.2485800330353,712.0,697.9290794916056,691.9660396291135,662.6318736674233,653.2870731921764,643.5503088337383,637.8212915856603,635.0716495010622,626.5468857156661,611.942807785172,592.0033783687387,556.1375729079991,511.825165461801,470.4604127873035,424.5291509425472,390.12433915355757,374.0013368960063,351.68167424533226,350.8275929855005,345.5850112490413,341.84353145847297,341.84353145847297,315.9905061864992,297.4373883693844,0.0,0.0,0.0
1641612963.169318,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,724.9827584156743,741.4317230871633,720.4200163793341,718.6939543366146,669.175612227463,668.1324718946087,648.7410885707795,667.1828834734896,652.0651807910003,695.9173801537077,737.4096554833005,790.1626414859159,851.3618502141143,889.5150364102902,917.5756099635604,906.8847776867798,894.6060585531488,845.0147927699254,835.594399215313,808.7700538471983,801.6445596397446,773.3130026063185,753.0112880960019,723.8701541022396,701.9287713151527,682.1649360675174,667.3027798533436,670.9947838843459,6669.443305104257,637.7624949775583,622.6026019862107,631.1449912658738,614.9943089167574,631.1339002145265,624.8687862263565,611.6314249611444,615.8327695080865,615.9025897006766,607.7408987389281,612.1478579559026,622.5640529294958,627.3475910529983,638.7190305603865,615.0934888291373,598.404545437282,539.8082993063371,505.3394898481614,475.1862792631959,456.3080100107821,454.0407470701281,458.2630249103674,462.456484439347,463.5536646387341,482.0995747768297,486.0792116517636,486.6466890876789,500.89919145472777,0.0,0.0,0.0
1641612964.299949,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,894.4076251911093,901.6235356289232,888.0045044930797,903.1721873485698,850.5621670401288,842.607856597599,827.8804261486075,835.3250864184554,838.6852806625379,897.6246431554785,958.8326235584602,1040.062498122108,1119.2609168554043,1175.3216581004538,1195.0313803411188,1171.8370193845217,1167.7611057061285,1133.6489756533986,1120.6399957167332,1090.2559332560406,1061.5710056326895,1007.144478215514,1002.1801235306955,961.3266874481328,938.8061567757212,899.2307823912613,871.5193629518509,863.6897591149267,6669.443305104257,806.7223809960897,761.0059132490364,742.822320612406,738.2960110958205,720.6420748193933,694.4710217136493,669.008221175196,665.4149081588118,663.8102138412755,646.6103927404818,648.0771559004376,634.5328990682831,622.8009312774026,617.6811475186854,604.4849046915895,567.387874385768,494.9545433673682,471.0944703559998,423.2079866921228,390.6929740857903,363.6619309193636,361.1675511448945,354.2033314354906,344.06104109590785,356.08987629529713,351.9204455555261,333.66450215748154,329.8620923962012,0.0,0.0,0.0
1641612964.371632,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,746.4428980169884,764.9235255893232,753.1268153505092,747.510535042818,711.9171300088234,703.7684278226752,687.0589494359273,697.4023229098108,699.6013150359281,742.8714559060672,794.1448230644081,854.2815695073843,898.7836224587095,953.3021556673414,967.2197268459737,959.9505195581697,937.004268933712,901.2713242969622,887.4733798824616,866.1506797318813,843.4364232116135,811.0265100476063,793.9836270352179,767.6483569968739,730.1540933255117,702.1203600523204,673.5725647619564,659.6855311434381,6669.443305104257,604.9743796228069,583.191220784401,560.8029957123981,548.1103903412159,533.8801363602133,520.2710831864481,509.92744581950086,488.0870823941154,484.35730612844065,471.0042462653601,469.00959478458435,458.2630249103674,455.7159202836785,449.73992484546,427.7066751875636,390.9130338067535,352.74069796381593,310.1112703530783,287.1114766079545,260.8696992753279,254.19677417308034,234.95531490051465,235.47611343828487,226.0486673263083,218.50629281556172,201.67548190099856,198.58751219550538,184.1738309315414,0.0,0.0,0.0
1641612965.39392,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,636.0951186733004,644.2002794162697,631.8559962523107,635.7648936517335,602.8863906243033,608.1529412902646,583.9674648471437,590.4040989017607,587.4870211332332,616.950565280558,649.2434058194199,695.9604873841618,746.8928972751046,770.7197934398727,787.7169542418139,765.3299941855147,758.5842075867386,732.3011675533503,722.7205545714056,702.2036741572917,696.7302203866285,662.8219972209733,656.269761607222,633.2432392059153,613.9682402209418,595.4032247141428,575.3468519076123,581.2099448564176,6669.443305104257,564.4156269984027,530.6684463956756,534.0908162475741,533.9222789882438,534.812116541875,531.9323265228388,536.2210365138615,536.4792633457513,545.1843724832912,549.401492535286,558.0224009840465,567.0202818242043,577.903106065368,588.9252923758667,584.946151367799,564.2783001321245,524.4749755708083,490.0795853736411,459.5051686325193,446.4482052825389,447.017896733453,440.2465218488387,453.2559983055933,459.8825937127867,484.0041322137653,491.6146865178053,508.8418221805279,507.66622893393253,0.0,0.0,0.0
1641612966.422704,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,793.5370186702067,813.8531808624944,779.4696915211008,795.1609899888198,751.7366560172518,742.8977049365545,719.1362875004987,710.7460868692841,718.059886081934,754.2652053488879,810.7064820266334,860.8193771053252,924.6193811509685,973.9122137030627,976.8070433816497,936.6077087019944,940.145733383926,911.0005488472551,899.4648408915159,876.1244203878807,850.8049130088518,816.035538441801,798.0200498734351,771.5134477117039,754.080234457846,723.4175834191481,701.61599183599,707.4644867412073,6669.443305104257,670.9046131902805,653.8623708396133,646.7920840579297,635.2086271454442,635.6138765005056,628.3605652807948,615.8993424253674,617.6609102088297,627.034289333526,625.5629464730148,638.205296123434,625.2359554600167,627.1467132976143,629.8142583333597,634.2507390614535,603.4774229414055,554.4483745129027,514.6425944284052,481.0623660192096,460.1760532665732,446.0605340085581,443.40162381299416,469.7318383929282,469.23341739479724,506.6932010595761,502.6907598116361,522.4222430180399,507.60319147932864,0.0,0.0,0.0
1641612967.44469,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,632.2254344772915,642.6079675821021,654.5364772111635,662.7314689978136,657.0007610345668,647.1908528401804,638.2264488408483,661.0975722236469,639.3512336736358,671.65765089069,729.5587707649056,783.6657450724766,831.0697924963944,867.1620379144834,874.4426796537324,857.0373387431845,843.540159091433,830.6527553677289,815.5887444049238,802.8530376102466,785.7238700714138,764.5887783638993,743.4218183507934,713.4486666887815,675.2969717094843,619.3876007799962,504.1953986303326,322.66546143025596,6669.443305104257,337.91271062213684,474.68410548490033,564.7804883315287,594.2432162002357,606.7824980996073,606.1130257633472,608.4488474802134,590.9526207742884,584.3295303165843,576.7668506424411,576.0355891783076,576.7087653226713,579.3668958440757,581.915801469594,569.1484867765178,541.0452846111867,504.9405905648703,468.81232918941026,437.3236787552213,421.2196576609406,419.0763653560052,428.51487722131657,439.06833181180355,451.2527008229424,458.62838987572496,462.75371419363023,468.20935488304804,478.87576677046417,0.0,0.0,0.0
1641612968.4742,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,570.042980835656,613.8216353306553,656.8142812089275,657.4169149025602,630.9080757130947,630.035713273462,608.8365954835501,614.955282927141,599.7007587122098,640.4100249059192,684.0562842339803,735.3128585846979,780.2871266399312,831.024067040179,839.9601181008536,825.7027310115911,816.0618849082464,799.4904627323581,781.7122232637788,761.609479983016,748.7088886877195,737.0054273884284,708.393252367638,678.3664201594887,640.0703086380433,591.8868135040685,501.8814601078625,306.8061277093403,6669.443305104257,329.18839590726765,487.03695958315114,562.5122220894405,577.0311949972895,607.6726092230914,614.8308710531702,635.2361765516822,614.0521150521347,608.3699532356936,610.3769327227234,624.2467460868338,624.7463485287449,629.5784303802029,629.1073040428,607.6314672562638,576.1084967260941,530.3743960637618,490.10203019371386,446.83889714303075,418.3455509504075,422.9349831829947,411.3125332396279,413.81396786478825,412.393016429716,425.58665392608356,412.6124089263434,376.52755543253403,328.4417756619885,0.0,0.0,0.0
1641612969.503388,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,595.1016719855523,583.4595101633017,587.3882872512867,584.1318344346591,573.7961310430735,572.7076042798803,564.0868727421336,564.7344508704954,559.9473189506313,598.0844421985912,639.2151437505216,698.9949928289901,751.1165022817698,802.8847987102508,814.1400370943564,799.784971101608,787.1086329090795,765.4972240315441,753.0644062761166,733.8691981545485,733.8998569287229,702.407289256027,680.7385694963963,651.3324803815636,620.8325055922894,574.3100208075774,483.7561369119776,296.66479400158016,6669.443305104257,318.40383163523643,474.806276285392,541.5764027355697,559.5399896343424,591.8716076988319,599.2236644192217,613.6782544623852,616.7690005180222,604.9801649641086,615.8327695080865,630.0198409574099,638.6814542477338,655.0122136265858,670.0693993908392,661.8670561374089,622.6989641873512,583.7876326199452,545.5135195391587,514.2810515661646,479.8260101328397,497.7429055245288,495.9082576444962,506.79384368794376,523.2829062753723,534.6335193382472,539.4821591118654,549.396942110165,568.1417076751187,0.0,0.0,0.0
1641612970.527283,5499.93818147077,7461.867125592628,6230.129693674121,8741.92164229353,687.9542135927361,733.1520988171554,777.7634601856788,777.9389436196134,759.4537510605896,754.2373631689164,735.1149569965231,727.9629111431433,724.0828681856794,769.2600340587051,826.6994617150782,880.7071022763471,935.4811596178728,1002.9406762117089,1007.448758002113,979.7887527421408,960.1692559127271,943.5518003798202,928.1002101066457,906.9735387540256,879.8840832746096,857.8403114799397,821.6519944599416,777.8560278097741,743.0242257154204,677.2798535317584,567.4618929937058,350.7506236630236,6669.443305104257,367.8872109764078,549.4142335251245,624.6038744676501,658.0949779477123,680.147042925278,694.5048595942292,712.7874858609682,715.5082109941158,727.6991136451933,735.3645354516357,755.1529646369668,752.3735774201537,755.5772627600701,758.1272980179516,744.8496492581573,700.8744538075275,639.1650803978578,592.8178472347134,548.4031363878219,511.2514058660377,510.74553350959417,492.590093282437,495.61376090661565,499.4436905197622,494.67666207331837,492.0833262771662,435.7361587015702,371.2034482598458,0.0,0.0,0.0
