time,Subcar_0,Subcar_1,Subcar_2,Subcar_3,Subcar_4,Subcar_5,Subcar_6,Subcar_7,Subcar_8,Subcar_9,Subcar_10,Subcar_11,Subcar_12,Subcar_13,Subcar_14,Subcar_15,Subcar_16,Subcar_17,Subcar_18,Subcar_19,Subcar_20,Subcar_21,Subcar_22,Subcar_23,Subcar_24,Subcar_25,Subcar_26,Subcar_27,Subcar_28,Subcar_29,Subcar_30,Subcar_31,Subcar_32,Subcar_33,Subcar_34,Subcar_35,Subcar_36Subcar_37,Subcar_38,Subcar_39,Subcar_40,Subcar_41,Subcar_42,Subcar_43,Subcar_44,Subcar_45,Subcar_46,Subcar_47,Subcar_48,Subcar_49,Subcar_50,Subcar_51,Subcar_52,Subcar_53,Subcar_54,Subcar_55,Subcar_56,Subcar_57,Subcar_58,Subcar_59,Subcar_60,Subcar_61,Subcar_62,Subcar_63
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,824.6211251,848.4721563,880.3135805,876.4821732,878.0279039,849.2967679,838.465861,838.5231064,827.8870696,841.8515309,858.2458855,856.6195188,897.2870221,868.1825845,854.7426513,866.1420207,857.7861039,875.5552524,874.8422715,861.047037,823.3863006,823.0735083,790.5093295,764.1282615,774.6960694,679.8301258,590.9077762,399.3619912,1225.489698,378.862772,553.956677,622.0876144,701.8525486,682.074776,664.8195244,693.2712312,657.4077882,687.2626863,670.1910175,635.0590524,570.8134546,529.7735365,493.9635614,475.5680814,449.8622011,380.3366929,355.578402,320.0952983,281.0551547,256.517056,219.1118436,188.2153022,177.5049295,121.5113163,97.26767192,93.10746479,128.1561547,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,821.5120206,845.4850679,882.9688556,882.608067,887.6513955,875.3342219,860.5190294,854.0878175,842.3740262,838.048328,844.9579871,875.3342219,859.916275,857.2292576,908.5268295,899.9288861,905.2585266,846.6906165,840.1011844,817.6906506,890.6317982,828.8407567,844.2541087,827.8145928,733.4609737,738.967523,633.309561,379.1160772,1225.489698,358.4313044,599.7216021,690.0557948,671.7737714,752.4021531,751.5058217,697.6567924,737.3750742,641.8449969,613.424812,597.5491612,641.2152525,597.5056485,561.2209903,434.7516532,402.8523303,434.2591392,331.2355657,289.1107054,247.9879029,257.8468538,255.0176464,227.6686188,203.039405,113.4416149,91.04943712,141.1523999,215.6014842,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,807.1585966,840.1720062,871.1888429,872.7256155,860.9215992,838.1431859,826.4944041,829.5468643,839.7725883,837.5374618,856.3200336,844.428801,865.4045297,877.5989973,849.1483969,858.0588558,865.7857703,871.569848,865.2912804,851.5503508,833.8662962,838.3185552,802.25744,781.4460954,753.1248237,700.6004568,603.1624988,385.5385843,1225.489698,364.4845676,568.0721785,648.0563247,684.5158873,691.8294588,692.8780556,710.87833,673.3394389,679.7425983,653.911309,618.540217,562.7930348,531.9295066,491.5862081,473.4944561,444.2206659,374.5410525,374.5463923,337.249166,307.1025887,225.9424706,197.0609043,152.8005236,133.0939518,179.2121648,157.4102919,159.3800489,154,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,813.0418193,850.6497517,898.947162,897.8000891,902.9197085,891.7510863,873.2909023,868.3271273,842.1335999,856.2365327,857.3126618,900.227749,885.422498,863.5305438,889.4773746,901.4588177,899.6026901,846.8978687,836.3970349,820.5961248,859.008731,804.7471653,832.9657856,809.8697426,736.2044553,728.6899203,620.3200787,373.121964,1225.489698,347.0864446,591.2097766,661.0068078,656.0068597,712.83799,715.9699714,653.6765255,710.169698,613.2813384,579.6076259,557.929207,610.6594796,564.4484033,536.6600414,419.0107397,388.7029714,419.400763,298.492881,266.6270804,228.4491191,249.9459942,241.8119104,221.4158983,192.8548677,100.5683847,89.45389874,56.30275304,26.40075756,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,833.5328428,865.9157003,902.5835141,889.512788,883.5406046,860.404556,854,846.2133301,861.6292706,864.5229899,864.5229899,876.704055,888.270792,885.3485189,873.1849747,869.0368232,869.0368232,859.7842753,838.7735094,835.2011734,840.5884843,839.9363071,818.0281169,801.14543,751.1657607,713.3112925,614.356574,384.8960899,1225.489698,364.7711611,594.8857033,671.1102741,696.4488495,696.4488495,726.9731769,718.9019405,704.0859323,662.707326,647.5693013,614.9552829,584.0419505,547.3024758,505.0148513,464.2628566,423.6153916,390.0166663,364.3514787,319.6810911,285.6308807,212.8966886,184.6293584,154.5639026,124.2779144,148.2969993,138.3112432,170.9502852,223.0896681,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,843.0243176,858.3385113,882.691339,886.3611002,888.5763895,871.3208364,859.0838143,861.1538771,845.3508148,852.70628,865.9064615,887.2880028,873.417426,872.2138499,885.1830319,881.1361983,886.4536085,858.3222006,849.2643876,837.5064179,840.4076392,799.1952202,804.0920345,780.6471674,762.2138807,693.9870316,601.6460754,381.5363679,1225.489698,371.5709892,570.0035088,645.3975519,676.0887516,688.4598754,700.3149292,659.7287321,681.8357573,642.4079701,619.1752579,579.1459229,581.4137941,544.7127683,499.1232313,433.3647425,400.3461003,401.0049875,303.644529,271.4000737,232.6413549,248.2780699,237.9243577,204.4749373,184.5887321,84.30895563,65.19202405,40.81666326,116.46888,2146.567725,4778.184592
1625554306,4343.04985,4343.04985,6556.174571,9442.766173,824.9660599,845.4880248,868.0351375,853.9332527,849.3697664,809.4003954,821.2606164,812.8007136,817.8514535,837.5702956,846.712466,855.4028291,881.41307,848.8963423,843.9840046,839.1930648,830.8796543,853.0193433,828.210722,829.0144751,793.7115345,819.7493519,779.2720963,768.5239098,737.4333868,671.4290729,584.5836125,368.7166934,1225.489698,353.9901129,550.7267925,604.6825613,658.6083814,646.8029066,657.1225152,670.8121943,632.6270623,625.3479032,605.775536,577.2001386,525.7879801,484.43369,439.9056717,450.5818461,410.1438772,336.4817974,339.5202498,297.0151511,274.2134205,202.6746161,167.5291019,129.4024729,111.9464158,163.4778272,164.2102311,205.0097559,252.8576675,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,821.3312365,841.7511509,870.9931113,861.1213619,858.9604182,840.4076392,827.6134363,817.602593,812.8037894,814.1922377,825.0096969,853.4102179,813.5170558,844.2416716,861.4232409,858.393849,867.1983625,822.8778767,808.1150908,797.2358497,841.670363,788.2245873,813.078717,790.6762928,698.3237072,697.0007174,596.6875229,345.4880606,1225.489698,326.730776,562.0008897,634.1356322,612.3005798,676.0783978,673.4812544,621.6212673,664.8563755,566.8315446,545.6244129,530.5101319,560.664784,520.8243466,482.420978,392.1186045,356.7884527,366.3249923,289.799931,251.0318705,229.0589444,201.4199593,206.0218435,206.0218435,147.1393897,143.6175477,146.2942241,207.4728898,277.3463539,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,618.1585557,641.611253,655.3548657,668.0905627,654.9541969,634.3311438,665.0729283,704.8836783,672.1971437,703.3100312,718.3488011,737.2930218,715.0111887,754.1094085,779.5639807,782.0805585,785.2954858,758.2275384,724.2244127,758.8754839,779.2951944,744.969798,775.2554418,725.6031973,702.5987475,619.0008078,546.805267,362.7368192,1225.489698,350.5381577,548.6292008,654.0030581,685.5982789,754.7025904,774.3339073,742.9683708,815.2705073,759.1291063,720.0812454,739.386232,785.2197145,747.7599882,705.866843,640.5255655,617.170965,610.1548984,561.6983176,538.3994799,510.7142058,544.3904849,506.01581,487.9764339,459.200392,428.5463802,395.7398135,359.9402728,336.4312708,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,788.2036539,828.0006039,872.5073066,848.3136213,855.9351611,846.0691461,830.9608896,827.2538909,810.5954601,831.0385069,825.8504707,870.4630951,869.2163137,856.0776834,885.9034936,880.6599798,890.1713318,830.2969348,819.7719195,798.0507503,820.8489508,769.4075643,799.6705572,793.4091,704.1938654,686.6738673,598.9899832,357.3597627,1225.489698,346.0231206,560.9714788,631.6272635,626.2691115,698.0981306,672.4760219,616.7179258,660.4392478,575.5006516,549.5307089,521.1880659,570.3981066,525.5140341,536.1203223,423.02364,363.6330568,367.6628891,273.263609,251.8491612,196.8247952,203.5411506,223.3047245,176.6465397,164.4019465,145,121.1981848,104.6518036,54.91812087,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,822.8000972,859.0372518,899.9577768,886.8331297,892.3250529,865.5830405,858.6524326,841.8325249,856.5518081,863.1813251,876.1655095,868.1157757,870.6193198,886.0124153,855.1309841,863.3377091,854.141089,874.2013498,874.7142391,868.0207371,807.6756775,812.9514131,770.1019413,751.721358,767.0162971,650.4713675,560.7869471,388.6244974,1225.489698,372.1343843,522.0967343,600.1283196,681.296558,636.9442676,630.514869,659.5945724,623.5799869,659.5528789,639.2284412,601.7391461,512.9571132,492.0985674,456.5796754,458.2324738,413.4646297,345.7195395,344.4793172,308.3666649,273.5415873,245.277394,186.3893774,169.3664666,151.6080473,110.8873302,86.97700846,105.6834897,144.0694277,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,845.7434599,879.5754658,923.5204383,895.8928507,901.608008,866.9440582,865.565711,855.4308856,862.5636208,875.6483312,877.4793445,890.2718686,873.7419528,888.0005631,895.8415038,906.5649453,891.91087,864.0098379,842.29033,827.1396496,840.3856258,823.9690528,819.9121904,797.2954283,726.9731769,712.0259827,602.212587,368.8034707,1225.489698,352.5251764,574.6868713,659.1282121,654.3095598,699.8206913,704.1455815,679.338649,680.4564644,632.487154,602.7976443,583.6480104,595.9471453,552.4056481,511.0772936,450.2899066,406.0788101,391.1035668,331.7890896,295.1016774,263.8977075,200.2023976,195,157.136883,131.4724306,152.2694979,127.3184983,106.329676,60.41522987,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,836.1010704,855.4484204,879.0659816,888.2128123,859.2764398,847.979363,828.5801108,819.295429,846.1914677,852.0780481,870.5314469,850.6056666,905.1193291,878.8134045,837.4538793,844.4856423,840.8341097,850.0499985,858.1491712,829.0379967,795.5124135,823.7912357,756.6009516,740.0141891,727.1987349,656.5554051,569.2003162,374.7599232,1225.489698,362.2499137,532.0037594,613.9218191,666.0818268,663.2179129,653.9434226,690.6989214,640.2561987,656.4792457,631.342221,599.5865242,524.37868,491.0244393,450.4975028,461.5040628,431.6537965,333.0960822,359.8721995,319.4010019,289.9137803,192.0520763,154.175225,120.8014901,109.0045871,163.1103921,141.6509795,196.644349,254.6998233,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,795.4200148,830.4775734,870.7755164,873.8615451,869.7867555,849.073024,829.1501673,841.2752225,822.0218975,817.7945952,830.6702113,839.6195567,842.3853038,830.7213733,832.3755162,837.9791167,844.6064172,823.5107771,815.6279789,804.4899005,806.8612024,778.1233835,770.5919802,761.1898581,729.3243449,672.393486,580.9802062,378.276354,1225.489698,362.7464679,543.0257821,627.9530237,665.940688,675.0562939,677.5750881,661.6804365,658.8998406,638.7714771,623.10593,587.5516999,579.597274,538.198848,500.7524338,441.0725564,409.2163242,386.0634663,323.1253627,276.4073082,235.4930997,247.7357463,224.3613157,200.1424493,170.9883037,80.39900497,60.81118318,57.80138407,78.77182237,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,787.2413861,817.1413586,855.0584775,852.4159783,856.3439729,841.4618233,826.0568988,815.4140053,803.3311895,805.2806964,812.1145239,831.1738687,821.0730784,807.8223815,822.8596478,821.6775523,820.3036023,803.4033856,798.2844105,785.8880327,786.0915977,774.9096722,767.6437976,743.71231,724.5281223,659.5892661,564.043438,369.2587169,1225.489698,349.5168093,527.4694304,602.3968791,641.1614461,650.298393,654.5746711,627.0725636,636.0070754,614.2059915,592.1292089,558.5015667,553.5720369,519.2494584,486.1460686,423.9870281,392.4499968,375.2545803,300.0416638,265.2772135,219.4196892,238.2960344,211.2936345,196.4001018,175.9602228,74.62573283,50.11985634,2,53.36665626,2146.567725,4778.184592
1625554306,4343.04985,11583.1162,6556.174571,9442.766173,834.9299372,863.3353925,895.0558642,888.0005631,885.4241921,860.9279877,840.9518417,838.3710396,848.9534734,849.8499868,867.5136887,829.3189977,886.3013032,865.9012646,831.7607829,830.109029,836.4956665,852.7115573,844.3814304,834.7700282,788.1332375,805.2136362,771.7441286,754.4454917,758.853082,663.4892614,572.7128425,382.7322824,1225.489698,369.1029667,536.5827056,611.6158925,690.4469567,654.4073655,654.1567091,702.6414448,637.8377537,665.6185094,634.4265127,622.4250959,535.6724746,502.3594331,453.5570526,487.1970854,442.7414595,348.9369571,370.2283079,325.861934,298.7189314,207.8485025,156.3201842,119.9541579,96.04165763,146.5127981,116.24543,161.523992,216.2059204,2146.567725,4778.184592
1625554309,4343.04985,11583.1162,6556.174571,9442.766173,822.243273,835.2676218,861.9982599,843.2941361,860.5631877,828.6579511,823.3443994,835.2352962,829.0778009,835.5142129,842.9116205,841.8461855,855.2946861,872.4689106,846.534701,845.1757214,848.1090732,891.5783757,889.7353539,887.7893894,825.3829414,831.0042118,805.2335065,772.8939125,793.5452098,689.9572451,585.2059467,401.0112218,1225.489698,376.7890657,529.7593793,596.4494949,682.0975004,617.9919093,609.9245855,638.9757429,592.359688,637.992163,615.4348056,573.9146278,499.3125274,456.7110684,418.4925328,440.5734899,407.4162491,319.9312426,334.3067454,286.9320477,254.4680727,224.4147945,169.8528775,146.5093854,128.1600562,92.13576938,62.64982043,9.848857802,85.61541917,2146.567725,4778.184592
1625554309,4343.04985,11583.1162,6556.174571,9442.766173,793.1973273,822.2894867,853.9982436,855.5618037,847.6042709,814.6508455,813.8015729,816.0055147,820.9926918,823.0971996,837.6401375,834.1444719,868.2885465,858.2505462,858.2505462,839.6785099,844.0379138,876.527809,878.3330803,867.0668948,822.2682044,846.5677764,781.9239093,769.0416114,777.7641031,671.2413873,579.4928818,398.3628999,1225.489698,369.510487,518.9604995,572.4692131,649.4428381,600.7703388,594.0681779,649.3080933,574.1576439,633.0639778,599.3329626,570.5436004,471.0010616,435.901365,405.5970907,428.900921,398.9448583,295.162667,338.0014793,305.0262284,279.7802709,200.262328,139.089899,128.9496026,96.04165763,139.0143877,108.4619749,138.3979769,184.0434731,2146.567725,4778.184592
1625554309,4343.04985,11583.1162,6556.174571,9442.766173,855.3478824,877.1550604,908.4035447,900.9933407,897.8735991,880.6406759,864.1186261,852.2171085,855.5372581,855.4308856,875.34279,889.8415589,867.1666507,885.0090395,892.2875097,908.7667468,915.1223962,867.9521876,860.584104,866.2984474,890.5868851,856.0613296,853.1506315,847.9722873,780.477418,737.7912984,639.1189248,384.8376281,1225.489698,354.189215,577.8624404,649.3265742,629.6824597,683.0944298,679.6535882,657.3013008,667.1678949,601.8812175,569.4137336,549.1930444,573.4544446,538.5434059,503.1918123,428.6875319,394.5541788,392.1045779,321.9083721,285.6168763,251.4458192,214.4108206,215.5736533,182.428068,153.951291,130.8625233,115.1694404,181.1353085,253.5685312,2146.567725,4778.184592
1625554309,4343.04985,11583.1162,6556.174571,9442.766173,860.3075032,889.0826733,924.0627684,922.8526426,904.1111657,886.8895083,856.1828076,857.1067611,880.0255678,878.8657463,887.899206,873.9708233,930.0290318,894.519424,867.6664106,874.9537131,872.961053,898.5165552,901.1603631,884.6835592,884.6835592,881.4720642,831.0024067,804.0702706,802.7758093,717.699798,616.1834143,403.5467755,1225.489698,379.9473648,551.8496172,623.2575712,672.9710246,658.8019429,649.6037254,678.4725492,624.2002884,638.7268587,618.4116752,602.6051775,537.596503,496.0645119,455.3778651,468.4655804,442.1639967,347.5082733,368.2743543,320.1515266,290.4961273,204.4309174,166.291912,131.1030129,108.0416586,153.4046935,138.7083271,121.0041322,109.1650127,2146.567725,4778.184592
1625554309,4343.04985,11583.1162,6556.174571,9442.766173,879.0142206,886.1083455,902.8000886,897.2246096,916.3083542,891.9641248,875.1925502,872.2551232,846.1914677,855.379448,866.1806971,892.9776033,866.2707429,866.3584708,910.3065418,911.3906956,911.8470266,866.4802364,856.028621,842.7692448,866.9544394,821.9568115,853.1975152,838.2225242,770.7788269,740.7091197,649.2842213,392.9223842,1225.489698,372.6258177,606.5129842,680.3087534,668.9289947,713.4773998,716.3476809,716.3476809,693.6086793,630.1245909,602.0905248,579.4109077,615.9586025,589.0687566,535.8824498,438.731125,411.8956178,429.6102885,332.6770205,292.1386657,258.5652722,282.6393462,260.7680962,238.096619,211.0260647,102.396289,80.26207074,47.51841748,127.9882807,2146.567725,4778.184592
1625554309,4343.04985,11583.1162,6556.174571,9442.766173,598.3719579,622.7238553,654.4646667,652.6599421,657.43821,640.5255655,627.0637926,627.3762826,610.5685875,607.6322901,621.84564,649.7276352,616.5014193,633.6884092,655.2343092,656.1966169,664.9586453,614.4672489,614.550242,601.1497318,647.2789198,597.03015,624,613.0424129,540.6486845,540.6005919,469.3591375,270.5993348,1225.489698,264.0018939,435.1976562,494.0303634,476.114482,522.345671,525.2361374,475.7141999,520.1124878,451.9579626,433.7614552,421.2754443,454.7625754,424.9058719,404.0408395,322.2623155,298.9397933,322.1490338,243.1008021,211.0592334,189.7630101,204.1568025,203.9240055,179.7470445,157.6642001,85.42247948,70.03570518,49.1934955,36.138622,2146.567725,4778.184592
1625554309,4343.04985,11583.1162,6556.174571,9442.766173,623.8990303,639.6694459,655.4464128,658.5992712,645.0193796,623.7603707,615.4689269,605.082639,624.8919907,631.4000317,639.1822901,620.5159144,634.6558122,653.9189552,628.2873546,637.2519125,633.9976341,647.0007728,644.27401,642.7767886,616.3675851,633.8461959,591.2224624,588.6161737,575.1956189,516.6430102,445.8923637,293.4501661,1225.489698,280.2570249,413.0883683,460.7569858,508.607904,489.3761335,492.061988,517.2281895,475.1841748,493.5686376,477.269316,465.0268809,413.8272586,387.3770773,363.0936518,371.6140471,346.2961161,286.7141434,301.1992696,277.0415131,246.8764873,185.625968,170.3907274,132.6084462,119.9208072,152.4335921,137.2661648,175.2826289,219.2008212,0,4778.184592
1625554309,4343.04985,11583.1162,6556.174571,9442.766173,623.2463397,639.6131643,659.0189679,664.0067771,650.7303589,643.0940833,630.5751343,623.2848466,631.4467515,632.3495869,633.0007899,637.6997726,662.8242603,645.8436343,642.0880002,637.6684091,650.2099661,635.5603827,638.8591394,636.8398543,633.4824386,630.0174601,609.0295559,601.5064422,565.721663,531.4132102,458.3503027,285.8041287,1225.489698,268.8810146,417.6900765,473.2282747,488.1936091,502.5385557,507.8237883,504.5750687,494.692834,476.5899705,461.7412695,441.8234942,418.0346876,391.031968,360.2346458,342.778354,331.0060422,291.2387337,275.6972978,255.1803284,222.7846494,171.7236151,165.0969412,137.3790377,120.7683733,136.6930869,113.2166066,157.5087299,203.4035398,2146.567725,4778.184592
1625554309,4343.04985,11583.1162,6556.174571,9442.766173,818.210853,853.1600084,897.5577976,893.7840903,897.8669166,885.2615433,874.8771342,863.14599,838.2153661,850.191155,864.9190714,896.465281,870.1660761,876.5979694,913.0739291,927.068498,932.0193131,868.4987047,865.7540066,840.0595217,895.4462575,835.5333626,866.529861,849.75114,759.0520404,757.2423654,655.9344479,390.6558588,1225.489698,377.9854495,605.0718966,684.4158093,661.3561824,736.1983428,721.9563699,656.5424586,710.405518,627.9530237,591.2740481,568.7969761,618.4278454,583.9537653,547.3664221,430.7261311,410.5812952,434.4249072,328.1737345,283.0971565,251.3364279,285.82862,263.5317818,242.1672975,215.4483697,113.1459235,80.23091673,82.66196223,106.2544117,2146.567725,4778.184592
1625554309,4343.04985,11583.1162,6556.174571,9442.766173,845.7665162,865.3796855,891.0263745,884.5529945,875.6260617,848.9599519,840.4028796,825.4089895,857.1685949,861.4046668,877.4371772,869.7873303,916.3149022,901.3467701,877.2434098,881.9081585,891.6978188,912.3869793,906.1887221,899.0672945,851.5515252,879.2087352,829.3672287,826.2021544,808.4120237,718.6243803,628.2459709,413.8598797,1225.489698,392.1275303,580.8820879,653.176852,713.4542732,685.0583917,689.8825987,715.0608366,669.9641781,687.945492,667.0772069,648.0895,575.4459141,536.4820593,491.7173985,510.3136291,477.6777156,389.8563838,397.3625549,357.3289801,338.6000591,252.031744,223.376364,190.2866259,167.7647162,213.2439917,177.552809,217.2049723,258.3815009,2146.567725,4778.184592
1625554309,4343.04985,11583.1162,6556.174571,9442.766173,575.6405128,602.1627687,635.7523103,626.4096104,638.0501548,623.1733306,616.1623163,613.1598487,600.5305987,605.3073599,614.721075,644.1653514,608.1389644,634.3311438,658.8247111,670.6489395,670.9463466,631.3477647,621.2648389,618.8093406,647.7808271,612.9959217,637.7977736,616.6822521,553.94043,553.2630477,482.1089089,280.9270368,1225.489698,266.4920261,457.2198596,508.4643547,493.0496932,539.8898036,539.4163513,489.1237062,522.687287,463.4317641,435.298748,416.5249092,458.94662,438.6490625,404.1237434,319.4197865,301.3469761,325.0061538,236.7826007,210.857772,194.0231945,200.1124684,202.0396001,182.1757393,160.5895389,105.0190459,78.77182237,59.66573556,42.20189569,2146.567725,4778.184592
1625554309,4343.04985,11583.1162,6556.174571,9442.766173,603.6232269,617.170965,638.6274344,636.2955288,633.3442982,614.1433058,607.4973251,611.0793729,605.7936943,612.0923133,621.2970304,628.4011458,640.6808878,631.3232136,647.4295328,660.3824649,665.5531534,639.6162912,635.6170231,620.0080645,645.1356447,620.8590822,620.8808259,603.431852,552.7938133,535.7882044,457.9617888,280.4014979,1225.489698,265.6012048,429.8383417,489.0940605,482.1140944,524.4749756,527.9564376,496.0584643,520.3268204,467.6932756,445.1898471,438.3263624,461.0780845,434.308646,399.7123966,344.3980255,332.8002404,326.8914193,269.2842364,247.5237362,231.7002374,206.6930091,198.2851482,166.1384964,155.5892027,128.2692481,127.3106437,160.4618335,204.2988008,2146.567725,4778.184592
1625554311,4343.04985,11583.1162,6556.174571,9442.766173,621.5609383,632.9083662,646.6877144,641.0218405,633.1287389,607.5590506,607.704698,608.9811163,613.2772619,627.5037848,636.180006,624.2707746,655.6256554,663.069378,638.0282125,644.845718,640.6949352,674.0222548,678.4010613,664.7540899,616.0324667,634.6400555,595.0369736,577.3534446,599.8541489,511.6219307,440.8559856,309.3428519,1225.489698,294.3637206,415.1939306,470.1797529,545.6051686,490.1020302,495.9808464,521.4757904,485.8199255,529.1578214,513.6389783,486.7042223,410.3193878,388.0115978,357.3597627,384.7076812,353.9901129,277.4166542,293.9931972,264.3425808,244.7692791,197.524682,146.3864748,127.0944531,112.6055061,136.6052708,123.3693641,98.95453501,96.76776323,2146.567725,4778.184592
1625554311,4343.04985,11583.1162,6556.174571,9442.766173,431.167021,459.0642657,488.5417075,485.2679672,453.7895988,445.8082547,446.9507803,466.0128754,488.1239597,515.5201257,519.1387098,510.3302852,554.2282923,538.7169943,528.1098371,549.0327859,550.7531207,564.8362595,579.3876077,586.2559168,567.9595056,590.6987388,546.7650318,533.5484983,549.7417576,497.3630465,423.1040061,286.4349839,1225.489698,286.6653101,436.6600508,511.5789284,573.3280039,586.1919481,598.3343547,656.1440391,623.3393939,645.031007,653.6681115,628.2014008,607.3985512,589.6278487,560.3936117,565.7437583,541.5108494,488.5898075,492.0162599,467.2697294,443.8884995,393.3954753,373.4059453,347.9109081,337.3796082,352.9036696,340.6581865,322.0512382,294.3908966,2146.567725,4778.184592
1625554311,4343.04985,11583.1162,6556.174571,9442.766173,617.1547618,628.0835932,646.6065264,639.5193508,631.2947014,615.4039324,612.000817,606.0998268,619.5135188,623.5423001,625.1799741,629.114457,654.8358573,666.6430829,641.1715839,635.8246614,645.1550201,668.8931155,651.954753,657.6473219,622.491767,636.6113414,599.1635837,583.7233934,584.3030036,520.9625706,451.7388626,298.2230709,1225.489698,285.9388046,425.3810057,478.0721703,532.6349594,504.5076808,514.0758699,532.6584271,494.5401905,509.8480166,500.1769687,481.0873102,421.1709867,383.9817704,357.4353088,376.3841123,348.2097069,280.0303555,288.7299777,263.0304165,235.7710754,172.1220497,135.2368293,116.090482,105.2615789,129.7112177,119.0378091,157.7624797,202.1583538,2146.567725,4778.184592
1625554311,4343.04985,11583.1162,6556.174571,9442.766173,619.1946382,625.9209215,637.3233088,630.6988188,638.4864916,621.5030169,613.4305177,612.2883308,603.8311022,607.5063786,624.4437525,642.3589339,648.2977711,642.0965659,657.9984802,665.570432,672.586054,646.2507253,641.1692444,632.772471,634.4966509,615.2235366,624.830377,611.1898232,575.7308399,534.6587697,467.0685175,290.0844705,1225.489698,279.358193,439.1377916,493.8511922,518.9296677,529.4619911,530.6543131,500.4897601,520.2970306,486.81516,465.1161145,438.7539174,457.686574,428.5148772,404.1992083,341.5259873,310.9372927,318,251.3344385,224.9555512,197.4284681,216.0208323,197.2004057,184.3936008,160.6549097,99.72462083,72.47068373,20.80865205,69.20260111,2146.567725,4778.184592
1625554311,4343.04985,11583.1162,6556.174571,9442.766173,594.0951102,616.6230615,642.0101245,634.255469,643.5627398,628,625.1735759,611.0204579,604.6651966,612.0988482,619.2648868,643.9394381,623.0770418,642.6585408,673.3149337,672.6574165,668.9469336,644.5463521,631.3984479,625.7419596,661.3093074,633.77283,635.1094394,621.0515277,559.8803444,559.8803444,473.0919572,281.256111,1225.489698,269.3120866,455.4953348,508.0954635,494.629154,546.773262,555.4277631,515.8614155,540.4155808,471.2472812,451.9756631,438.749359,467.3863498,441.321878,402.3592922,333,302.5359483,317.8443015,251.9841265,230.4647478,197.3068676,197.9520144,184.0108692,172.7078458,145.0861813,94.87360012,82.49242389,108.6738239,158.685223,2146.567725,4778.184592
1625554312,4343.04985,11583.1162,6556.174571,9442.766173,807.9610139,819.4363917,827.290759,822.3436022,824.0831269,797.3819662,788.6000254,781.0102432,791.679228,802.0006234,812.0738883,809.3386189,817.6337811,833.6570038,819.475442,822.3113765,818.2695155,841.8420279,833.1446453,831.0812235,768.2610234,779.2149896,741.38519,731.6009841,728.7866629,643.4174384,552.2934003,379.8236433,1225.489698,357.0224083,500.2579335,565.1734247,642.4484415,595.3226016,591.5851587,611.5308659,569.197681,611.6240675,584.1934611,556.167241,477.0995703,438.4267328,409.5753899,419.5056615,380.2170433,307.0846789,307.9561657,277.8920654,245.6053745,209.3442142,160.5521722,136.4001466,124.1450764,106.282642,71.56814934,16.2788206,73.54590403,2146.567725,4778.184592
1625554312,4343.04985,11583.1162,6556.174571,9442.766173,722.3219504,751.9202085,787.4293619,783.4207043,780.4261656,752.8459338,745.9597844,751.0539262,767.1205903,764.9222183,783.8552162,768.2083051,812.2715063,805.4917753,783.6848857,775.644893,778.2371104,816.471065,798.9806005,798.8404096,742.9199149,764.3572463,715.2412181,694.8474653,712.0596885,612.3299764,520.3585302,359.4773985,1225.489698,341.8552325,478.7243466,540.959333,613.9218191,561.777536,559.1287866,594.5359535,533.7574355,580.49031,562.5237773,538.7995917,432.1307672,404.499691,377.3393698,410.7030557,382.844616,269.7035409,309.0129447,279.1576615,255,194.4865034,152.1216618,125.9245806,119.1007976,143.8401891,136.3304808,155.5956298,187.4806657,2146.567725,4778.184592
1625554312,4343.04985,11583.1162,6556.174571,9442.766173,757.3354607,777.1364102,806.7050266,792.1975764,778.892162,762.2611101,759.0270087,761.237151,768.2740396,778.0025707,778.4118447,775.4766276,820.7411285,810.9611581,778.8863845,792.1900025,794.0510059,814.6312049,806.8766944,801.8035919,766.6557246,769.7610019,732.3011676,707.1294082,699.22028,629.0389495,544.6145426,357.9120004,1225.489698,338.4966765,499.1683083,551.3410922,598.1412877,580.7753438,585.0299138,604.6023487,560.3257981,572.18878,557.8261378,522.6030999,454.1728746,421.9407541,381.2112275,400.7804885,373.8796598,294.1088234,316.2846819,277.001805,254.1180828,181.0027624,150.8409759,124.4025723,108.0416586,162.2898641,152.5549081,194.4865034,250.503493,2146.567725,4778.184592
